id,timestamp,country,employment_status,job_title,job_years,is_manager,hours_per_week,telecommute_days_per_week,education,is_education_computer_related,certifications,salary
766,12/23/2017 9:17:13,United States,Full time,DBA,9,No,40,0,Bachelors (4 years),Yes,Yes,7500
767,1/9/2017 9:14:14,United States,Full time,DBA,7,No,40,0,Bachelors (4 years),Yes,Yes,8500
768,1/9/2017 8:28:14,Canada,Full time,DBA,2.55998412698413,No,39.9149661172161,0,Bachelors (4 years),Unknown,No,5413.18124206349
769,1/7/2017 13:42:01,Bulgaria,Full time,DBA,4.39897442599596,No,40.9390320654104,0,Bachelors (4 years),Yes,No,6929.89287980687
770,1/9/2017 9:20:46,United States,Full time,Developer,5,No,40,1,Associates (2 years),Yes,No,5250
771,12/12/2017 11:43:06,United States,Full time,Architect,5,Yes,40,4,Bachelors (4 years),No,Yes,7166
772,1/6/2017 15:29:32,United States,Full time,Manager,5,Yes,40,0,None (no degree completed),Unknown,Yes,7166
773,12/12/2018 5:48:08,Poland,Full time,DBA,4.61504132115576,No,40.8101695911809,1,Bachelors (4 years),Yes,Yes,7342.12456054052
774,12/13/2017 9:02:49,United States,Full time,DBA,5,No,40,0,Bachelors (4 years),Yes,Yes,7166
775,12/15/2017 13:57:17,United States,Full time,DBA,1,No,45,1,Bachelors (4 years),No,No,4166
776,12/12/2017 11:24:36,United States,Full time,Developer,3.86503246607194,No,40.8450942285269,1,Bachelors (4 years),Yes,Yes,7379.26331235547
777,12/18/2017 11:38:44,United States,Full time,Analyst,1,No,40,0,Bachelors (4 years),No,Yes,6250
778,12/20/2017 12:46:04,United States,Full time,DBA,4.39897442599596,No,40.9390320654104,0,Bachelors (4 years),Yes,No,6929.89287980687
779,12/12/2017 11:26:41,United States,Full time,DBA,4.64083006561005,No,41.1141375651309,0,Bachelors (4 years),Yes,Yes,7052.09183260453
780,1/5/2017 14:58:56,United States,Full time,DBA,3,No,45,5,Bachelors (4 years),Yes,No,7333
781,12/18/2017 9:52:17,United States,Full time,Developer,5,No,40,0,Bachelors (4 years),Yes,No,7166
782,12/12/2017 11:46:50,United States,Full time,DBA,3,No,40,0,Bachelors (4 years),Yes,Yes,6375
783,12/22/2018 2:42:32,United Kingdom,Full time,DBA,3.95757874168842,No,40.301676911036,0,None (no degree completed),Unknown,No,6279.98915233786
784,1/2/2018 7:18:21,Ireland,Full time,DBA,10,No,40,3,Masters,Yes,Yes,8333
785,12/13/2017 12:30:03,United States,Independent or freelancer or company owner,Architect,5,No,40,0,Masters,No,No,7166
786,1/5/2017 11:19:20,United States,Full time,DBA,5,Yes,45,2,Bachelors (4 years),Yes,Yes,10000
787,12/13/2017 11:46:47,United States,Full time,Architect,4.88168823130372,No,40.0247917825678,0,None (no degree completed),Unknown,Yes,6948.37653688042
788,12/20/2017 11:52:56,United States,Full time,DBA,3,No,45,0,Bachelors (4 years),Yes,Yes,5225
789,12/27/2017 4:37:32,United Kingdom,Full time,DBA,0,No,37,0,None (no degree completed),Unknown,No,4132
790,12/20/2017 9:13:45,United States,Full time,Developer,5,No,45,0,Associates (2 years),Unknown,No,7655
791,1/6/2017 22:08:55,United States,Full time,DBA,6,No,40,0,Bachelors (4 years),Yes,Yes,9833
792,1/5/2017 10:03:35,United States,Full time,Architect,3.2388722943723,Yes,42.0512016594517,0,Bachelors (4 years),Yes,Yes,7480.21681746032
793,1/10/2017 9:49:58,Kenya,Full time,DBA,5,No,40,0,Bachelors (4 years),No,No,7166
794,12/11/2018 10:02:55,United States,Full time,DBA,4.26334942201647,No,41.3250618788777,2,Bachelors (4 years),Yes,No,6644.85170744648
795,12/14/2017 15:28:01,Australia,Part time,DBA,5,No,40,0,Associates (2 years),Yes,Yes,7166
796,1/5/2017 9:18:39,United States,Full time,Engineer,5.42201800976801,No,41.7870387806638,0,Bachelors (4 years),Yes,No,7403.55734382284
797,12/18/2017 9:47:29,United States,Full time,DBA,5,No,40,0,Bachelors (4 years),No,Yes,7166
798,1/9/2017 18:16:20,United States,Full time,Developer,4.07064526629927,No,40.8332818137705,0,None (no degree completed),Unknown,No,6749.64577467426
799,12/26/2017 12:23:15,United States,Full time,DBA,3,No,40,0,Bachelors (4 years),Yes,Yes,4583
800,1/10/2017 9:20:05,United States,Full time,Manager,3,Yes,45,1,Associates (2 years),Yes,Yes,9083
801,12/13/2018 15:08:11,United States,Full time,DBA,2,No,40,0,Masters,Yes,No,7083
802,1/7/2017 1:46:12,United Kingdom,Full time,Developer,3.4071563051657,No,41.4059969264776,0,Bachelors (4 years),No,Yes,6525.94355483067
803,12/22/2017 11:27:01,United States,Full time,Architect,3.83206204906205,No,43.8556730769231,5,Masters,No,Yes,9561.6913284632
804,1/5/2017 11:16:16,United States,Full time,Developer,8,No,40,2,Masters,Yes,No,9875
805,1/5/2017 13:53:40,United States,Full time,Developer,10,Yes,40,0,Associates (2 years),Yes,No,7666
806,1/5/2017 9:45:14,United States,Full time,Architect,5,Yes,40,5,None (no degree completed),Unknown,Yes,7166
807,1/2/2018 13:39:27,Canada,Independent or freelancer or company owner,Developer,5.90644696969697,No,40.0333333333333,3,Bachelors (4 years),Yes,Yes,6490.92321428571
808,1/9/2017 8:57:10,United States,Full time,DBA,4,No,45,0,Bachelors (4 years),Yes,Yes,7250
809,1/5/2017 12:34:52,United States,Full time,Architect,2,No,40,5,Bachelors (4 years),Yes,No,10000
810,12/18/2018 10:09:47,United States,Full time,DBA,4.31372537805332,No,41.2081405013545,2,Masters,Yes,Yes,6881.47696825479
811,1/9/2017 10:28:08,United States,Full time,Manager,5,Yes,40,0,None (no degree completed),No,No,7166
812,1/6/2017 9:55:50,Switzerland,Full time,Engineer,4,No,40,0,Bachelors (4 years),No,Yes,9166
813,12/19/2017 14:36:12,New Zealand,Full time,DBA,4,No,38,0,Bachelors (4 years),Yes,Yes,4250
814,12/31/2018 9:12:41,Canada,Full time,Developer,5,No,40,2,Masters,Yes,Yes,7166
815,12/16/2017 7:16:08,United States,Full time,DBA,5,Yes,40,3,None (no degree completed),Unknown,Yes,7166
816,1/7/2017 0:05:09,United States,Full time,DBA,7,No,40,0,Bachelors (4 years),No,No,8750
817,1/2/2018 15:35:47,United States,Full time,Architect,2,No,45,0,Bachelors (4 years),No,No,7833
818,12/12/2017 8:27:17,Canada,Full time,DBA,1,No,42,1,Bachelors (4 years),Yes,Yes,6483
819,1/5/2017 7:47:10,United States,Full time,Engineer,3,No,40,4,Bachelors (4 years),Yes,Yes,8974
820,12/20/2017 11:17:56,United States,Full time,Other,5.47835714285714,No,44.7895833333333,5,Associates (2 years),Yes,Yes,6234.6685
821,12/11/2017 10:05:45,United States,Full time,DBA,2,No,40,1,Bachelors (4 years),Yes,No,5150
822,1/9/2017 7:08:11,Canada,Full time,Analyst,10,No,40,0,Bachelors (4 years),No,Yes,5500
823,12/18/2017 17:20:45,Canada,Full time,Developer,4,No,40,0,Bachelors (4 years),Yes,No,5083
824,12/11/2018 13:53:32,Peru,Full time,DBA,6.89944191919192,No,42.4588492063492,4,Bachelors (4 years),Yes,Yes,8582.31958730159
825,1/9/2017 8:15:31,United States,Full time,Architect,4.01115809074826,No,41.5584475248864,0,Bachelors (4 years),Yes,Yes,7388.43297900402
826,12/18/2017 21:37:17,Australia,Full time,DBA,2,No,40,2,None (no degree completed),Unknown,Yes,5208
827,1/5/2017 8:45:56,United States,Full time,DBA,5,Yes,40,0,Masters,Yes,Yes,7250
828,1/9/2017 11:29:16,United Kingdom,Full time,Developer,3,No,40,3,Bachelors (4 years),Yes,No,5356
829,12/31/2018 2:49:06,Switzerland,Full time,DBA,5,No,40,0,Bachelors (4 years),Yes,Yes,7166
830,1/9/2017 8:35:33,United States,Full time,Architect,8,No,45,1,Masters,Yes,No,8583
831,12/20/2017 11:38:59,United States,Full time,DBA,4.39897442599596,No,40.9390320654104,0,Bachelors (4 years),Yes,No,6929.89287980687
832,1/6/2017 18:23:38,United States,Full time,DBA,3,No,45,0,Bachelors (4 years),Yes,Yes,5833
833,1/9/2017 10:25:59,United States,Full time,Engineer,2,No,45,0,Masters,Yes,No,8750
834,12/31/2018 7:10:16,United Kingdom,Full time,DBA,1,No,40,,None (no degree completed),Unknown,No,4083
835,12/21/2017 10:42:18,United States,Full time,Manager,5,Yes,40,0,Bachelors (4 years),No,Yes,7166
836,1/5/2017 10:58:01,United States,Full time,DBA,7,No,40,0,Bachelors (4 years),No,Yes,9166
837,12/20/2017 3:33:59,Netherlands,Full time,Engineer,5.15816830881537,No,40.3546888528138,0,None (no degree completed),No,Yes,7901.67317332667
838,12/20/2017 9:27:26,United States,Full time,Manager,5,Yes,40,1,Associates (2 years),No,Yes,7166
839,12/22/2018 13:43:42,United States,Full time,Developer,4,No,40,1,Masters,Yes,No,7750
840,1/11/2017 9:35:59,United Kingdom,Full time,DBA,3,No,45,0,None (no degree completed),Unknown,No,4166
841,12/11/2017 10:40:29,United Kingdom,Full time,DBA,7,Yes,38,0,Bachelors (4 years),No,Yes,6666
842,1/5/2017 11:17:54,United States,Full time,DBA,2,No,40,0,Bachelors (4 years),Yes,Yes,7083
843,12/18/2017 14:34:58,United States,Part time,DBA,5,No,40,0,Associates (2 years),Yes,No,7166
844,1/2/2019 6:07:20,United States,Full time,DBA,5,No,40,0,Associates (2 years),Yes,Yes,5416
845,12/22/2017 23:24:09,Saudi Arabia,Full time,DBA,2,No,45,1,Masters,No,Yes,4536
846,12/15/2017 7:45:02,United States,Full time,Developer,3,No,43,2,Bachelors (4 years),No,Yes,8250
847,12/20/2017 8:54:21,United States,Full time,Developer,3,Yes,40,0,Bachelors (4 years),Yes,No,7083
848,1/5/2017 11:38:39,United States,Full time,Architect,4.66335761460761,Yes,40.1622916666667,1,Bachelors (4 years),Yes,No,7213.12219047619
849,1/9/2017 7:30:38,United States,Full time,Engineer,6,No,45,0,Bachelors (4 years),No,Yes,10416
850,1/10/2017 13:31:57,United States,Full time,Developer,5,No,45,0,Bachelors (4 years),Yes,Yes,4000
851,1/12/2017 8:19:05,United States,Full time,DBA,4.75954540585404,No,40.8074922619172,0,Masters,No,Yes,7041.14458433487
852,12/20/2017 16:46:48,Belgium,Independent or freelancer or company owner,Developer,4.01632744640065,No,41.1556111111111,0,Masters,Yes,Yes,6783.30274916798
853,12/11/2018 9:29:45,United States,Full time,DBA,5,Yes,40,0,Bachelors (4 years),No,Yes,7166
854,12/20/2017 8:46:58,United States,Full time,DBA,5,Yes,40,1,None (no degree completed),Unknown,No,7166
855,1/10/2017 6:02:13,Czech Republic,Full time,Architect,3.0979487626082,No,40.7846140319293,0,Masters,Yes,No,7447.06659464403
856,12/18/2017 7:42:41,United States,Full time,DBA,4.33048561027325,No,40.9734095118135,0,Bachelors (4 years),No,Yes,7298.82316186425
857,1/11/2017 6:36:36,United States,Full time,DBA,4.43545833333333,Yes,38.7812593795094,0,Associates (2 years),No,Yes,7695.78402380952
858,12/20/2017 14:54:30,United States,Full time,Developer,4.22200108225108,No,41.5598553391053,3,Bachelors (4 years),Yes,No,6881.76223412698
859,1/5/2017 10:48:45,United States,Full time,Developer,9,Yes,40,5,Bachelors (4 years),No,Yes,10000
860,12/13/2017 6:33:25,United Kingdom,Full time,Manager,8,Yes,40,1,None (no degree completed),Unknown,No,4784
861,1/5/2017 7:36:32,United States,Full time,DBA,5,No,45,1,Masters,No,No,8000
862,1/1/2018 22:41:10,Australia,Full time,Architect,5,No,40,0,Bachelors (4 years),Yes,No,8750
863,12/13/2018 5:34:28,United States,Full time,DBA,6,No,45,0,None (no degree completed),Unknown,Yes,10300
864,12/12/2017 15:34:14,Belgium,Independent or freelancer or company owner,DBA,5,No,40,0,None (no degree completed),No,Yes,6666
865,12/16/2018 15:02:04,New Zealand,Full time,DBA,5,No,40,0,Bachelors (4 years),Yes,Yes,7166
866,1/5/2017 12:07:35,United States,Full time,DBA,4,No,40,0,Associates (2 years),Yes,Yes,7916
867,1/13/2017 6:19:06,United Kingdom,Full time,DBA,8,No,39,0,Bachelors (4 years),Yes,No,4250
868,12/12/2017 8:54:30,United States,Full time,DBA,4,No,40,0,Bachelors (4 years),Yes,Yes,6520
869,12/23/2017 17:15:59,United States,Full time,Developer,1,No,40,0,None (no degree completed),Unknown,No,8333
870,1/5/2017 11:58:57,United States,Full time,Developer,1,No,40,5,Bachelors (4 years),Yes,Yes,7750
871,12/20/2017 12:05:41,Switzerland,Full time,Manager,3.69787504162504,Yes,42.1178728216228,1,Bachelors (4 years),Yes,Yes,6822.60449286824
872,12/20/2017 9:44:52,United States,Part time,DBA,5,No,40,0,Masters,Yes,Yes,7166
873,12/20/2017 10:09:36,France,Full time,DBA,5,No,40,3,Bachelors (4 years),No,Yes,7166
874,12/20/2017 9:13:03,United States,Full time,Architect,5,No,40,2,Bachelors (4 years),No,Yes,7166
875,1/7/2017 5:47:51,United States,Full time,Architect,5,Yes,40,5,Masters,No,No,7166
876,1/9/2017 8:21:00,United States,Full time,Manager,5,Yes,40,0,None (no degree completed),Unknown,Yes,7166
877,12/12/2017 11:27:42,United States,Full time,Architect,5,No,40,0,Masters,Yes,Yes,7166
878,12/26/2017 11:58:29,United States,Full time,DBA,10,No,45,1,Associates (2 years),No,No,10000
879,1/9/2017 12:35:05,United States,Full time,DBA,3,No,45,0,Bachelors (4 years),Yes,No,8333
880,1/9/2017 10:53:32,United States,Full time,DBA,4.26138437820312,No,41.0792931889243,1,Masters,Yes,Yes,7627.85606106677
881,1/5/2017 9:13:38,United States,Full time,DBA,4.64083006561005,No,,0,Bachelors (4 years),Yes,Yes,7052.09183260453
882,12/20/2017 9:48:08,United States,Full time,DBA,2,No,45,3,Bachelors (4 years),No,No,4250
883,12/12/2018 15:40:36,United States,Full time,DBA,8,No,40,0,Bachelors (4 years),No,No,6166
884,12/26/2017 13:42:36,United States,Full time,DBA,10,No,40,1,Associates (2 years),Yes,Yes,7083
885,1/5/2017 10:43:54,Albania,Full time,DBA,5,No,40,0,Bachelors (4 years),Yes,No,7166
886,1/9/2017 12:02:17,United States,Full time,Developer,5.12024312760073,No,41.0945738201302,0,Associates (2 years),Yes,No,5871.87845699334
887,12/11/2017 13:52:14,Australia,Full time,Developer,5,Yes,40,3,Masters,No,No,5649
888,12/20/2017 3:06:48,Italy,Full time,Developer,8.20650982845403,No,39.9604499748617,0,None (no degree completed),Yes,Yes,4973.43552362326
889,1/5/2017 7:45:57,Ukraine,Full time,DBA,2,Yes,40,0,Masters,Yes,Yes,7916
890,1/5/2017 11:56:07,Germany,Full time,Developer,4.78393032736957,Yes,40.6144070291164,0,Bachelors (4 years),Yes,No,7187.74309382049
891,1/6/2017 9:53:41,United States,Full time,Manager,3.82266996496776,Yes,41.439505098392,0,Bachelors (4 years),Yes,No,7158.63696955947
892,1/2/2018 7:49:30,United States,Full time,DBA,5,No,40,0,Bachelors (4 years),Yes,Yes,7166
893,1/11/2017 7:35:51,United States,Full time,DBA,4.81679446778712,No,42.4598647724824,3,Bachelors (4 years),Yes,Yes,7801.09098790425
894,1/5/2017 11:40:59,United States,Full time,DBA,4,Yes,45,0,None (no degree completed),Unknown,No,9916
895,12/20/2017 8:17:21,Switzerland,Full time,DBA,4.89119047619048,No,41.0355,5,Associates (2 years),No,Yes,8696.6995
896,12/17/2017 14:43:40,Australia,Full time,Analyst,3.25503318903319,No,40,0,None (no degree completed),Unknown,Yes,5909.52442857143
897,12/31/2017 2:01:39,Saudi Arabia,Full time,DBA,1,No,40,0,Masters,Yes,Yes,6880
898,1/9/2017 8:29:37,United States,Full time,Manager,3,Yes,40,1,Bachelors (4 years),No,No,8666
899,1/2/2018 3:00:54,Ireland,Full time,DBA,0,No,40,0,Bachelors (4 years),Yes,Yes,7083
900,1/10/2017 15:48:38,New Zealand,Full time,Developer,3.95108824578712,No,40.2893202221973,1,Bachelors (4 years),Yes,No,7179.57561107986
901,1/5/2017 20:31:58,United States,Full time,Analyst,4.16285714285714,Yes,40.2683571428571,5,Masters,Yes,Yes,6693.073
902,12/12/2017 12:39:56,United States,Full time,DBA,3,No,40,0,Associates (2 years),Yes,No,4583
903,1/13/2017 8:16:29,Slovenia,Full time,Developer,4.7707968745634,No,40.8104297959568,0,Bachelors (4 years),Yes,Yes,6573.34496751579
904,12/20/2017 9:23:52,United States,Full time,Manager,4.5266957064977,Yes,41.0898674093389,0,Bachelors (4 years),Yes,Yes,7083.69464459871
905,12/21/2017 6:18:50,United States,Full time,DBA,5.44119047619048,No,40.0954032634033,3,Masters,No,Yes,7574.70422222222
906,12/20/2017 8:12:37,Uganda,Full time,Manager,5,Yes,40,0,Bachelors (4 years),No,No,7166
907,12/13/2017 13:38:26,United States,Full time,Developer,3,No,40,0,Bachelors (4 years),Yes,Yes,9166
908,12/20/2017 12:34:15,United States,Full time,DBA,4.40226374619533,Yes,41.9992648418403,1,Bachelors (4 years),Yes,No,7948.52400045543
909,1/5/2017 17:58:34,New Zealand,Full time,Architect,4,Yes,38,0,Bachelors (4 years),No,Yes,8333
910,1/6/2017 2:57:16,United Kingdom,Full time,DBA,5,No,40,0,None (no degree completed),No,Yes,4083
911,12/22/2018 14:15:33,United States,Full time,Analyst,3,No,40,0,Bachelors (4 years),No,Yes,5416
912,1/5/2017 11:16:29,United States,Full time,DBA,4.90397208246607,No,40.4600916414693,5,Bachelors (4 years),Yes,No,8071.46592040938
913,1/6/2017 13:51:28,United States,Full time,Developer,4.07064526629927,No,40.8332818137705,0,None (no degree completed),Unknown,No,6749.64577467426
914,1/5/2017 16:30:10,United States,Full time,DBA,4.39897442599596,No,,0,Bachelors (4 years),Yes,No,6929.89287980687
915,12/11/2018 9:05:41,United States,Full time,Developer,5,No,40,1,Bachelors (4 years),No,No,8750
916,12/20/2017 19:53:42,United States,Independent or freelancer or company owner,Architect,5,Yes,40,5,Masters,Yes,Yes,7153.22666666667
917,1/6/2017 10:45:58,India,Full time,DBA,2,No,40,0,Masters,Yes,Yes,7500
918,1/8/2017 4:48:52,United Kingdom,Full time,Developer,2,Yes,40,0,None (no degree completed),Unknown,Yes,4583
919,1/9/2017 11:47:06,United States,Full time,DBA,4.47839514906318,No,40.3792591376114,2,Bachelors (4 years),Yes,Yes,7887.35529138691
920,1/4/2018 16:33:13,United States,Full time,DBA,2.92482034632035,No,40,2,Bachelors (4 years),No,No,6502.78177380952
921,12/20/2017 12:01:43,United States,Full time,Developer,8,No,40,0,Associates (2 years),Yes,No,7583
922,12/14/2018 3:37:56,Spain,Full time,DBA,5,No,40,0,None (no degree completed),Unknown,Yes,7166
923,12/13/2017 2:46:09,India,Full time,DBA,4.88967219218178,No,40.3508664031341,0,Masters,Yes,Yes,6902.78415473201
924,1/12/2017 10:02:56,United States,Full time,Developer,2,No,40,0,Bachelors (4 years),No,Yes,8500
925,1/5/2017 11:27:47,United Kingdom,Full time,Engineer,10,Yes,40,0,Bachelors (4 years),No,No,7916
926,1/5/2017 11:27:19,Netherlands,Independent or freelancer or company owner,DBA,7.34912043293068,No,40.8953333333333,0,Doctorate/PhD,No,Yes,6787.46445521754
927,12/13/2017 12:16:08,United States,Full time,Developer,6,No,40,5,Bachelors (4 years),No,No,7333
928,1/13/2017 10:08:20,Belgium,Full time,Developer,5,No,40,0,Bachelors (4 years),No,Yes,7166
929,1/9/2017 13:44:45,Switzerland,Full time,DBA,2,No,43,0,Bachelors (4 years),Yes,Yes,6250
930,12/23/2017 0:40:51,United States,Full time,Manager,2,Yes,40,1,Masters,No,No,8416
931,1/9/2017 8:46:26,United States,Full time,Developer,9,No,40,0,Bachelors (4 years),Yes,Yes,5916
932,12/26/2017 9:25:36,United States,Full time,Manager,1,Yes,45,0,Bachelors (4 years),Yes,No,8666
933,12/14/2017 7:36:39,United States,Full time,Developer,5,No,45,5,Bachelors (4 years),Yes,Yes,6250
934,1/6/2017 10:49:02,United States,Full time,DBA,2,No,40,0,Masters,Yes,Yes,7500
935,1/14/2017 11:25:57,United States,Full time,DBA,4.39897442599596,No,40.9390320654104,0,Bachelors (4 years),Yes,No,6929.89287980687
936,1/5/2017 12:20:52,United States,Full time,Developer,3.69856055784643,No,40.0205538867642,0,Masters,Yes,Yes,6780.11225422692
937,12/20/2017 11:35:06,United States,Full time,DBA,3,No,40,0,None (no degree completed),Unknown,No,7083
938,12/21/2017 14:04:47,United States,Full time,Developer,5,Yes,40,2,Bachelors (4 years),Yes,No,8626
939,12/20/2017 10:10:47,United States,Full time,DBA,6.15243440851374,No,40.1387616819455,1,None (no degree completed),Unknown,Yes,7040.68798332567
940,12/20/2017 11:37:25,United States,Full time,Engineer,5,Yes,40,0,Bachelors (4 years),No,Yes,10416
941,1/9/2017 21:03:52,United States,Full time,DBA,4.47839514906318,No,40.3792591376114,2,Bachelors (4 years),Yes,Yes,7887.35529138691
942,12/20/2017 22:03:56,India,Full time,Engineer,5,Yes,40,0,Bachelors (4 years),Yes,Yes,7166
943,12/11/2018 6:43:42,United States,Full time,Manager,4.39349683649684,Yes,40.2709333476981,0,None (no degree completed),Unknown,No,7844.82702225552
944,12/12/2017 11:45:35,United States,Full time,DBA,5,No,40,5,Bachelors (4 years),Yes,Yes,7166
945,12/20/2017 10:09:53,United States,Full time,Analyst,1,No,40,0,Masters,No,No,4500
946,1/6/2017 23:52:33,United States,Full time,Developer,3,No,40,0,None (no degree completed),Unknown,Yes,5000
947,1/9/2017 9:02:41,United States,Full time,Architect,6.15315476190476,Yes,40,5,Bachelors (4 years),Yes,Yes,7764.53740476191
